commit,add_lib,rem_lib,message,time_stamp,src,rule,url,domain
8bab78d98f91fb91e157d0ddc5e177a8133108d1,default-libmysqlclient-dev,libmysqlclient-dev,d/control: Replacing build-dep libmysqlclient-dev with default-libmysqlclient-dev,1479077340+0100,Deb,libmysqlclient-dev default-libmysqlclient-dev,https://salsa.debian.org/nagios-team/pkg-monitoring-plugins,Database
8bab7b2da84e7475f2efef4a563b74d458e44d84,meson,autotools-dev,Use Meson in debian/rules and debian/control,1613991189+0100,Deb,autotools-dev meson,https://github.com/linuxmint/nemo-extensions,Build
8bb20bd11c0ce31e7c9a71999a218d859645a9a0,ronn,ruby-ronn,Fix Debian Buster deps,1573422113-0500,Deb,ruby-ronn ronn,https://github.com/boarfish55/ckrts,Documentation
8bb2d678a9b6f720464954f834ad65d52b68b98a,dh-autoreconf,autotools-dev,1.1-2 (patches applied)\n\nImported using git-ubuntu import.,1408158601+0900,Deb,autotools-dev dh-autoreconf,https://git.launchpad.net/ubuntu/+source/ardesia,Build
8bb3ab6b2f68971e7fad33fe1e42bb7e58038f74,libx11-dev,xlibs-dev,1.0.0-9 (patches unapplied)\n\nImported using git-ubuntu import.,1155637556+0200,Deb,xlibs-dev libx11-dev,https://git.launchpad.net/ubuntu/+source/openscenegraph,GUI
8bb683ffb1a08fea608a13c8ea7f1886a3e7a67f,quilt,cdbs,0.1.4-2 (patches applied)\n\nImported using git-ubuntu import.,1237631945+1100,Deb,cdbs quilt,https://git.launchpad.net/ubuntu/+source/midori,Build
8bb8294a3da28476c426d0c39e6b2a233b3a8d25,default-libmysqlclient-dev,libmysqlclient-dev,6.1.0.20-3 (patches applied)\n\nImported using git-ubuntu import.,1484510971+0100,Deb,libmysqlclient-dev default-libmysqlclient-dev,https://git.launchpad.net/ubuntu/+source/captagent,Database
8bb85804711e492c8392747ab60dd390f456f3b0,libgl1-mesa-dev,xlibmesa-gl-dev,0.8.6.release.h-1ubuntu1 (patches unapplied)\n\nImported using git-ubuntu import.,1215345206+1000,Deb,xlibmesa-gl-dev libgl1-mesa-dev,https://git.launchpad.net/ubuntu/+source/vlc,GUI
8bb8aff9e44898fcc694859501037f166525a344,asciidoc,htmldoc,Remove the last vestiges of htmldoc  replace with asciidoc,1432829169-0400,Deb,htmldoc asciidoc,https://github.com/Bxc8214/mlton,Documentation
8bbc8c1ae68bfd4cb5f7d6dd0715191282a43f71,libkf5kio-dev,kio-dev,4:16.12.1-0ubuntu1 (patches applied)\n\nImported using git-ubuntu import.,1484842788+0000,Deb,kio-dev libkf5kio-dev,https://git.launchpad.net/ubuntu/+source/killbots,File Handling
8bbf2b2c97261b8f3dd303a01c3f851380112ffb,qtbase5-dev,qt5-default,fix: 解决新添加分区大小大于剩余空间，进度条没有增加至末尾的问题\n\n解决新添加分区大小大于剩余空间，进度条没有增加至末尾的问题\n\nLog: 解决新添加分区大小大于剩余空间，进度条没有增加至末尾的问题 Bug: https://pms.uniontech.com/zentao/bug-view-52751.html Change-Id: I3e628bff4596732faab855d5e662c30f17b3ef5b Reviewed-on: http://gerrit.uniontech.com/c/beijing/deepin-diskmanager/+/10069 Reviewed-by: <mailman@uniontech.com> Reviewed-by: denglinglong <denglinglong@uniontech.com> Tested-by: <mailman@uniontech.com>,1604302943+0800,Deb,qt5-default qtbase5-dev,https://github.com/linuxdeepin/deepin-diskmanager,GUI
8bc339a7cf841c0f0b2042c783df1cfc8a55b293,libxpm-dev,xlibs-dev,2.02r2-4 (patches applied)\n\nImported using git-ubuntu import.,1142116724+0100,Deb,xlibs-dev libxpm-dev,https://git.launchpad.net/ubuntu/+source/xevil,GUI
8bc339a7cf841c0f0b2042c783df1cfc8a55b293,libx11-dev,xlibs-dev,2.02r2-4 (patches applied)\n\nImported using git-ubuntu import.,1142116724+0100,Deb,xlibs-dev libx11-dev,https://git.launchpad.net/ubuntu/+source/xevil,GUI
8bc339a7cf841c0f0b2042c783df1cfc8a55b293,x-dev,xlibs-dev,2.02r2-4 (patches applied)\n\nImported using git-ubuntu import.,1142116724+0100,Deb,xlibs-dev x-dev,https://git.launchpad.net/ubuntu/+source/xevil,GUI
8bc8997ca8fbee9d86b4ecfcf81c755a3aee1e9c,wget,curl,Use wget instead of curl,1600088879+0200,Deb,curl wget,https://github.com/chepil/unipager,Command Line
8bd31151b9e49b9818c29acae74c15cc122d5f47,dh-autoreconf,autotools-dev,0.4.2-7ubuntu1 (patches unapplied)\n\nImported using git-ubuntu import.,1391564675-0500,Deb,autotools-dev dh-autoreconf,https://git.launchpad.net/ubuntu/+source/sineshaper,Build
8bd384793d9e81fde351543f94e2c7167b49b2ba,qttools5-dev-tools,libqt4-dev,6.5-2 (patches unapplied)\n\nImported using git-ubuntu import.,1526922868+0200,Deb,libqt4-dev qttools5-dev-tools,https://git.launchpad.net/ubuntu/+source/pymecavideo,GUI
8bd3a44113d10f6e9bcae329aa57671df398762f,libtool-bin,libtool,debian/control: add libtool-bin,1577478082+0100,Deb,libtool libtool-bin,https://github.com/maemo-leste/sdlgles,Build
8bd3b46fd854c817dd10474cc297802c03978ee8,libopus-dev,libcelt-dev,1.2.3-1 (patches unapplied)\n\nImported using git-ubuntu import.,1338169771-0700,Deb,libcelt-dev libopus-dev,https://git.launchpad.net/ubuntu/+source/mangler,Multi Media
8bd40b4c2a6024d848e3a778fc4417ec25b5e7d9,dh-octave,octave-pkg-dev,1.1.0-4 (patches applied)\n\nImported using git-ubuntu import.,1518255514-0200,Deb,octave-pkg-dev dh-octave,https://git.launchpad.net/ubuntu/+source/octave-specfun,Build
8bd81425865044d6888c8af24513875cf2c956dd,qtbase5-dev,libqt4-dev,0.4.0-1ubuntu1 (patches unapplied)\n\nImported using git-ubuntu import.,1372492563+0100,Deb,libqt4-dev qtbase5-dev,https://git.launchpad.net/ubuntu/+source/qdjango,GUI
8bd8c12232c9c6b617fdb8ccbef50daf6eb8f60d,autopoint,cvs,Build-Depend on autopoint instead of cvs. Closes: #572466,1275009334+0200,Deb,cvs autopoint,https://salsa.debian.org/debian/eiciel,Database
8bdccc4981f33aaddc40c71c676775791ea4b27f,dh-sequence-gnome,gnome-pkg-tools,Build-Depend on dh-sequence-gir and dh-sequence-gnome,1549582658-0500,Deb,gnome-pkg-tools dh-sequence-gnome,https://salsa.debian.org/gnome-team/polari,Build
8bdd11f5d1cbc270b668b7e59ce352fc2872aac1,libkf5doctools-dev,kdoctools-dev,4:16.12.1-0ubuntu1 (patches applied)\n\nImported using git-ubuntu import.,1484842594+0000,Deb,kdoctools-dev libkf5doctools-dev,https://git.launchpad.net/ubuntu/+source/ark,Documentation
8bdd11f5d1cbc270b668b7e59ce352fc2872aac1,libkf5kio-dev,kio-dev,4:16.12.1-0ubuntu1 (patches applied)\n\nImported using git-ubuntu import.,1484842594+0000,Deb,kio-dev libkf5kio-dev,https://git.launchpad.net/ubuntu/+source/ark,File Handling
8bdd3ceab1784c458c68d830f9ec2a64df411626,dh-autoreconf,autoconf,Import Debian changes 1:2.0.7-3\n\nkexec-tools (1:2.0.7-3) unstable  urgency=medium\n\n  * Fixed kexec-load init script so it will detect systemd     vs initV and load kexec kernel correctly (closes: Bug#764626)   * Added architecture ppc64el and started using dh_autoreconf     (closes: Bug#762628),1412957698-0600,Deb,autoconf dh-autoreconf,https://github.com/platinasystems/kexec-tools,Build
8be382271b03fe3ee4f8724e49db94c1250bcf1c,kio-dev,kf5-kio-dev,"add back epoch, build-dep on kio-dev",1402312755+0100,Deb,kf5-kio-dev kio-dev,https://gitlab.com/siduction-kde-plasma/kwin,GUI
8beada86391886a94b4f66589ec5fec0e37292e5,debhelper,debmake,2.2-14 (patches unapplied)\n\nImported using git-ubuntu import.,1128844462+0200,Deb,debmake debhelper,https://git.launchpad.net/ubuntu/+source/unixcw,Build
8bec2066a67610fa44c3d6d7146be5809ca3b4e8,libkf5kio-dev,kio-dev,4:16.12.1-0ubuntu1 (patches applied)\n\nImported using git-ubuntu import.,1484842676+0000,Deb,kio-dev libkf5kio-dev,https://git.launchpad.net/ubuntu/+source/kcron,File Handling
8bec2066a67610fa44c3d6d7146be5809ca3b4e8,libkf5doctools-dev,kdoctools-dev,4:16.12.1-0ubuntu1 (patches applied)\n\nImported using git-ubuntu import.,1484842676+0000,Deb,kdoctools-dev libkf5doctools-dev,https://git.launchpad.net/ubuntu/+source/kcron,Documentation
8bee2fa70db18079e9013352b260a85c2ec5b085,quilt,dpatch,2.8.8dev.9-3 (patches unapplied)\n\nImported using git-ubuntu import.,1325543450+0900,Deb,dpatch quilt,https://git.launchpad.net/ubuntu/+source/lynx-cur,Build
8bf083bb61b4dd6e3288bf16d141a91bf611e002,libncurses-dev,libncursesw5-dev,3.0.61-2.2 (patches applied)\n\nImported using git-ubuntu import.,1671572793+0100,Deb,libncursesw5-dev libncurses-dev,https://git.launchpad.net/ubuntu/+source/lifelines,GUI
8bf22b812b77052dc8c5658f0888034ea0a0459d,xutils-dev,xutils,20000613-13 (patches unapplied)\n\nImported using git-ubuntu import.,1188149543+0200,Deb,xutils xutils-dev,https://git.launchpad.net/ubuntu/+source/xphoon,GUI
8bf62444feb9b35eee0ce0211e9eabd49f550c6e,quilt,dpatch,0.2.4-5 (patches unapplied)\n\nImported using git-ubuntu import.,1215720688+0200,Deb,dpatch quilt,https://git.launchpad.net/ubuntu/+source/libdevice-cdio-perl,Build
8bf798622317eabd5211ddb2fe706a37b77c523c,dh-autoreconf,autotools-dev,debian: Use dh_autoreconf.\n\nUse dh_autoreconf instead of invoking autogen.sh in the configure target.,1451224134+0100,Deb,autotools-dev dh-autoreconf,https://git.launchpad.net/~profzoom/wmaker/+git/wmaker-ppa,Build
8bfa51f3faea82dcbc5839719acbff6997631100,x11proto-core-dev,x-dev,generate build-deps,1152894592+0000,Deb,x-dev x11proto-core-dev,https://github.com/rpavlik/lyx-lucid-backport,GUI
8bfa83fea313bc12bf71c8c5375f3de52c4a8f80,dh-autoreconf,autotools-dev,0.9.1-1 (patches unapplied)\n\nImported using git-ubuntu import.,1385131193+0100,Deb,autotools-dev dh-autoreconf,https://git.launchpad.net/ubuntu/+source/autocutsel,Build
8bfaaca015f7f9d733ca1ab30916c90e21ced989,quilt,dpatch,0.4.3-1 (patches applied)\n\nImported using git-ubuntu import.,1211878774+0800,Deb,dpatch quilt,https://git.launchpad.net/ubuntu/+source/evilvte,Build
8bfb3af7bf34f40ce65cd867a1c718b847efdd81,qtbase5-dev,libqt4-dev,0.7.1-1 (patches applied)\n\nImported using git-ubuntu import.,1510708405+0100,Deb,libqt4-dev qtbase5-dev,https://git.launchpad.net/ubuntu/+source/evolvotron,GUI
8bfc8007db65b2413071d5b47743489ef8e97b89,libcurl4-gnutls-dev,libcurl4-openssl-dev,1.3.8-8 (patches applied)\n\nImported using git-ubuntu import.,1476375696-0400,Deb,libcurl4-openssl-dev libcurl4-gnutls-dev,https://git.launchpad.net/ubuntu/+source/haskell-curl,Network
8bfce9e17909b9f88bf935637eee2777e7b9e10d,xutils-dev,xutils,1.27.svn.20060501-4 (patches unapplied)\n\nImported using git-ubuntu import.,1219774056+0200,Deb,xutils xutils-dev,https://git.launchpad.net/ubuntu/+source/x2x,GUI
8bff40f58953c4d0078a671d828d6881396d5926,libx11-dev,xlibs-dev,2.1pre20-1 (patches unapplied)\n\nImported using git-ubuntu import.,1134230262+0100,Deb,xlibs-dev libx11-dev,https://git.launchpad.net/ubuntu/+source/links2,GUI
8bffdaeec33cb1039967f1c662b9ab3fe2355c02,dh-autoreconf,autotools-dev,"Update Autotools build files during the build, fixing pthread issue\n\n* Update Autotools build files via dh_autoreconf, fixing a problem with   libtool not linking properly with -lpthread.",1328054259-0800,Deb,autotools-dev dh-autoreconf,https://salsa.debian.org/shib-team/xmltooling,Build
0c08eade7776a4a30317432e10a9a0b6b0f75bf7,ghostscript,gs,1.8.41 (patches unapplied)\n\nImported using git-ubuntu import.,1237111719+0100,Deb,gs ghostscript,https://git.launchpad.net/ubuntu/+source/dbconfig-common,Image
0c098b9d00569c369542e5e1b637371c1975cc85,libxfce4ui-1-dev,libxfcegui4-dev,- replace libxfcegui4 build-dep by libxfce4ui.   - add libxfconf-0-dev (>= 4.10) build-dep.,1362692106+0000,Deb,libxfcegui4-dev libxfce4ui-1-dev,https://salsa.debian.org/xfce-team/apps/parole,GUI
0c0d96a55699d0661349c79688640bd2d5876a8c,texlive-latex-base,texlive,"Import Debian changes 0.99.beta13b-1\n\nlibcaca (0.99.beta13b-1) unstable  urgency=low\n\n  * New upstream release.\n\n  * debian/control:     + Do not build-depend on the whole texlive suite, but on more fine-grained       packages. Thanks to Norbert Preining for the hints (latex -recorder, then       inspect the .fls file).   * Ship libcaca++, libcucul++ and their development files.",1196017720+0000,Deb,texlive texlive-latex-base,https://salsa.debian.org/debian/libcaca,Computing
0c111ed884cc82fd5c80688ce7223ecfe90481b2,kf6-extra-cmake-modules,extra-cmake-modules,kf sixy,1670944169+0000,Deb,extra-cmake-modules kf6-extra-cmake-modules,https://invent.kde.org/neon/kf6/kf6-kcodecs,Build
0c136401307cc62a3308bd53c5dd1a29135c822b,meson,autotools-dev,New upstream version 4.8.0,1606353496+0900,Deb,autotools-dev meson,https://github.com/Ubuntu-Cinnamon-Remix/cinnamon-control-center-packaging,Build
0c185a1bd7f376e772f530dafc1c2c8eab5754c6,dh-autoreconf,cdbs,[svn-buildpackage] Tagging gnome-desktop3 3.21.92-1,1473769949+0000,Deb,cdbs dh-autoreconf,https://git.launchpad.net/~ubuntu-desktop/ubuntu/+source/gnome-desktop3,Build
0c1ad421f8b62ac426e22ee907e49549f5d9eff6,libpolkit-gobject-1-dev,policykit,"* New upstream release.   * debian/control.in:     - Update Standards-Version to 3.8.3, no additional changes needed.     - Remove libpolkit-dbus-dev and add libpolkit-gobject-1-dev       build-depends.     - Remove policykit from Build-Depends and from gconf-defaults-service.       Closes: #549518.     - Add misc:Depends to libgconf2-4, gconf2, libgconf2-dev and       gconf-defaults-service.     - Add Vcs-* fields.   * debian/gconf-defaults-service.install:     - Share dir changed from PolicyKit to polkit-1.   * debian/patches/01_defaults_path.patch:     - Update to apply cleanly.\n\n\n\ngit-svn-id: file:///svn/pkg-gnome/desktop/unstable/gconf@21767 db0db5de-e4c8-0310-9441-90abf70311f7",1254654472+0000,Deb,policykit libpolkit-gobject-1-dev,https://salsa.debian.org/gnome-team/gconf,OS Dev
0c1ad421f8b62ac426e22ee907e49549f5d9eff6,libpolkit-gobject-1-dev,libpolkit-dbus-dev,"* New upstream release.   * debian/control.in:     - Update Standards-Version to 3.8.3, no additional changes needed.     - Remove libpolkit-dbus-dev and add libpolkit-gobject-1-dev       build-depends.     - Remove policykit from Build-Depends and from gconf-defaults-service.       Closes: #549518.     - Add misc:Depends to libgconf2-4, gconf2, libgconf2-dev and       gconf-defaults-service.     - Add Vcs-* fields.   * debian/gconf-defaults-service.install:     - Share dir changed from PolicyKit to polkit-1.   * debian/patches/01_defaults_path.patch:     - Update to apply cleanly.\n\n\n\ngit-svn-id: file:///svn/pkg-gnome/desktop/unstable/gconf@21767 db0db5de-e4c8-0310-9441-90abf70311f7",1254654472+0000,Deb,libpolkit-dbus-dev libpolkit-gobject-1-dev,https://salsa.debian.org/gnome-team/gconf,OS Dev
0c1f211acb54689c618fe9d2267302c07a79fb98,dh-autoreconf,autotools-dev,Import version 5.1.0-2 to ubuntu/trusty\n\nImported using usd-importer.,1382038835+0200,Deb,autotools-dev dh-autoreconf,https://git.launchpad.net/~nacc/ubuntu/+source/strongswan,Build
0c2037f3e0ef1678bb9b802d50d80030e23af692,libjson-c-dev,libjson0-dev,2.8-1 (patches applied)\n\nImported using git-ubuntu import.,1397803063+0200,Deb,libjson0-dev libjson-c-dev,https://git.launchpad.net/ubuntu/+source/newsbeuter,Serializing
0c22a2b1c753480622059048edf96fc7bd85b3b5,quilt,dpatch,2007-6ubuntu1 (patches applied)\n\nImported using git-ubuntu import.,1178635379+0200,Deb,dpatch quilt,https://git.launchpad.net/ubuntu/+source/texlive-bin,Build
0c286930422aeaae2d1c3828c4df4274ae1a13bf,libx11-dev,xlibs-dev,0.8.2-7 (patches applied)\n\nImported using git-ubuntu import.,1153946417+0000,Deb,xlibs-dev libx11-dev,https://git.launchpad.net/ubuntu/+source/searchandrescue,GUI
0c286930422aeaae2d1c3828c4df4274ae1a13bf,x-dev,xlibs-dev,0.8.2-7 (patches applied)\n\nImported using git-ubuntu import.,1153946417+0000,Deb,xlibs-dev x-dev,https://git.launchpad.net/ubuntu/+source/searchandrescue,GUI
0c286930422aeaae2d1c3828c4df4274ae1a13bf,libxpm-dev,xlibs-dev,0.8.2-7 (patches applied)\n\nImported using git-ubuntu import.,1153946417+0000,Deb,xlibs-dev libxpm-dev,https://git.launchpad.net/ubuntu/+source/searchandrescue,GUI
0c2b4acf7d96d56899cf56c1aaf710bad4fbd24e,dh-autoreconf,autotools-dev,1.13.2-2 (patches applied)\n\nImported using git-ubuntu import.,1408941028-0500,Deb,autotools-dev dh-autoreconf,https://git.launchpad.net/ubuntu/+source/cppunit,Build
0c2e65619541c245244d6587e8820b917ef5f0c8,fonts-liberation,ttf-liberation,ocaml-dtools _> 0.3.1,1368209661-0400,Deb,ttf-liberation fonts-liberation,https://github.com/DowerChest/sprezzos-world,Font
0c2ffa7edcd648f48a7b865a48acdc2720cfad0e,qtbase5-dev,libqt4-dev,2.1.0-1 (patches unapplied)\n\nImported using git-ubuntu import.,1482065814+0100,Deb,libqt4-dev qtbase5-dev,https://git.launchpad.net/ubuntu/+source/fractgen,GUI
0c31d9896cde48d2e2b7d0ac51b177d0f508c66a,rarian-compat,scrollkeeper,"[ Matthew Paul Thomas ] * Fix spelling of ""occurred"".\n\n[ Sami Jaktholm ] * softwareproperties/ppa.py   - Use PycURL only with python2, not if urllib raises an unexpected     exception in python3. (LP: #1111291)   - Catch http.client.HTTPExceptions from urlopen and raise a PPAException     to show a formatted error message instead of traceback.\n\n[ Robert Roth ] * softwareproperties/SoftwarePropterties.py: Remove white space from   comments for sources (LP: #1185144) * Use two-line items in other sources (LP: #930827) * Deprecate --enable-component option, superseded by add-apt-repository.   (LP: #1170114)\n\n[ Martin Pitt ] * Replace obsolete ""scrollkeeper"" build dependency with rarian-compat. * debian/control: Bump Standards-Version to 3.9.4. * debian/tests/run-tests: Make failures in python 2 tests fatal.",1372078354+0200,Deb,scrollkeeper rarian-compat,https://git.launchpad.net/software-properties,Documentation
0c3263891008247646394955dce506e7d91ab359,libsecret-1-dev,libgnome-keyring-dev,2.99.1-0ubuntu1 (patches unapplied)\n\nImported using git-ubuntu import.,1368696332+0100,Deb,libgnome-keyring-dev libsecret-1-dev,https://git.launchpad.net/ubuntu/+source/rhythmbox,Cryptography
0c3484da6d5704233211986712bad3781be343bf,apparmor:native,apparmor,merge parent branch,1469110379-0300,Deb,apparmor apparmor:native,https://github.com/areyoudeveloper/messaging-app,OS Dev
0c34e48fcc3e8ad811fcd45e947c2fa73e7fb06f,kio-dev,kf5-kio-dev,"add back epoch, build-dep on kio-dev",1402312749+0100,Deb,kf5-kio-dev kio-dev,https://gitlab.com/siduction-kde-plasma/kinfocenter,GUI
0c3b21668eadb25eeeab090bbaae440efe192b0b,kio-dev,kdelibs5-dev,Merge remote-tracking branch 'origin/kubuntu_unstable' into kubuntu_vivid_archive manual merge,1426302678-0700,Deb,kdelibs5-dev kio-dev,https://github.com/dci-debian-kde-applications/kshisen,GUI
0c404324588980ba191cd01f56253b7164c03103,dh-autoreconf,autotools-dev,1.1.5-42-g6e96316-1 (patches unapplied)\n\nImported using git-ubuntu import.,1359829120+0000,Deb,autotools-dev dh-autoreconf,https://git.launchpad.net/ubuntu/+source/libmtp,Build
0c427e69c2c7cd98393bb76571d19430e37d54ca,libx11-dev,xlibs-dev,0.016-8 (patches applied)\n\nImported using git-ubuntu import.,1101485005+0000,Deb,xlibs-dev libx11-dev,https://git.launchpad.net/ubuntu/+source/vigor,GUI
0c4716f3986e31e7727c6af3dfeed57f5f733c37,libwxgtk3.0-gtk3-dev,libwxgtk3.0-dev,2.6.0-4 (patches applied)\n\nImported using git-ubuntu import.,1570268471+0200,Deb,libwxgtk3.0-dev libwxgtk3.0-gtk3-dev,https://git.launchpad.net/ubuntu/+source/darkradiant,GUI
0c4c87b396069e2cb6421d2f996de8568ac8f320,dh-r,cdbs,0.0-8-5 (patches unapplied)\n\nImported using git-ubuntu import.,1508405717+0200,Deb,cdbs dh-r,https://git.launchpad.net/ubuntu/+source/r-cran-combinat,Build
0c4ed171bee356c1bbe1fe409b98ba8c3c8926f6,x-dev,xlibs-dev,2.7.8-1 (patches unapplied)\n\nImported using git-ubuntu import.,1135454348+0100,Deb,xlibs-dev x-dev,https://git.launchpad.net/ubuntu/+source/yudit,GUI
0c4ed171bee356c1bbe1fe409b98ba8c3c8926f6,libx11-dev,xlibs-dev,2.7.8-1 (patches unapplied)\n\nImported using git-ubuntu import.,1135454348+0100,Deb,xlibs-dev libx11-dev,https://git.launchpad.net/ubuntu/+source/yudit,GUI
0c4fcb10535862acbf7d92f7eebf9d92aec37b57,xutils-dev,xutils,"Build-depend on xutils-dev rather than xutils (thanks, Daniel Schepler  closes: #485203).",1212945427+0000,Deb,xutils xutils-dev,https://salsa.debian.org/debian/groff,GUI
0c53f18f76364b689c44362a804690928b3a4657,cdbs,dpatch,0.8+svn20060319-2 (patches unapplied)\n\nImported using git-ubuntu import.,1149424065+0200,Deb,dpatch cdbs,https://git.launchpad.net/ubuntu/+source/netpanzer,Build
0c5681aaf57a72a563750d1327cef84ecd6d3a9a,libglvnd-core-dev,libglvnd-dev,control: Switch to libglvnd-core-dev build-dep. (Closes: #1003264),1641544645+0200,Deb,libglvnd-dev libglvnd-core-dev,https://chromium.googlesource.com/chromiumos/third_party/mesa,GUI
0c57b46d9ec80ddbce6b21e7ab2e6d5f36e93d36,default-libmysqlclient-dev,libmysqlclient-dev,1.8.5-2.1 (patches applied)\n\nImported using git-ubuntu import.,1484610335+0100,Deb,libmysqlclient-dev default-libmysqlclient-dev,https://git.launchpad.net/ubuntu/+source/pvpgn,Database
0c5c5cc8f152620eead409f76165772925ac9d0e,gettext,intltool,3.35.91-0ubuntu1 (patches unapplied)\n\nImported using git-ubuntu import.,1582154572+1300,Deb,intltool gettext,https://git.launchpad.net/ubuntu/+source/gnome-terminal,Documentation
0c5cebb9b498ab1ba33059eef079000122836a75,yelp-tools,gnome-doc-utils,0.2.10-1 (patches unapplied)\n\nImported using git-ubuntu import.,1392557126+0200,Deb,gnome-doc-utils yelp-tools,https://git.launchpad.net/ubuntu/+source/grilo-plugins,Documentation
0c693b79134bdc8f301f59c5c2fd975b929bd948,dh-autoreconf,autotools-dev,3.3.1-1 (patches applied)\n\nImported using git-ubuntu import.,1447081575-0200,Deb,autotools-dev dh-autoreconf,https://git.launchpad.net/ubuntu/+source/ziproxy,Build
0c693b79134bdc8f301f59c5c2fd975b929bd948,dh-autoreconf,autoconf,3.3.1-1 (patches applied)\n\nImported using git-ubuntu import.,1447081575-0200,Deb,autoconf dh-autoreconf,https://git.launchpad.net/ubuntu/+source/ziproxy,Build
0c69fc3897d3e10c2c8fed55b635c23381d9f624,libwxgtk3.0-gtk3-dev,libwxgtk3.0-dev,0.4-10 (patches unapplied)\n\nImported using git-ubuntu import.,1564502823+0200,Deb,libwxgtk3.0-dev libwxgtk3.0-gtk3-dev,https://git.launchpad.net/ubuntu/+source/jugglemaster,GUI
0c6d8403e5fe203c8612dc94e1e0d0f2c39f0a1c,libc-ares-dev,libudns-dev,Merge pull request #1 from shadowsocks/master\n\n Update README.md,1510666823+0800,Deb,libudns-dev libc-ares-dev,https://github.com/shadowsocks/shadowsocks-libev,Network
0c719bb4b9b436059b6dad29eedf71b20db7e822,libjack-jackd2-dev,libjack-dev,New upstream development snapshot.,1373795318+0200,Deb,libjack-dev libjack-jackd2-dev,https://git.launchpad.net/~ubuntu-desktop/ubuntu/+source/gst-plugins-good1.0,Multi Media
0c722697dec716c22d472b9421473279a5e08f45,libx11-dev,xlibs-dev,Imported Debian patch 5.5-1,1136792225+1100,Deb,xlibs-dev libx11-dev,https://github.com/barak/ucblogo-code,GUI
0c7354046daa4eda093b19734935afa72dfff878,dh-autoreconf,autotools-dev,0.2.14-2ubuntu1 (patches unapplied)\n\nImported using git-ubuntu import.,1389775058-0500,Deb,autotools-dev dh-autoreconf,https://git.launchpad.net/ubuntu/+source/fxt,Build
0c75a02e13b85528469f76e0d59335842adb3778,xauth,xbase-clients,Import Debian changes 280.75-1\n\nfgarch (280.75-1) unstable  urgency=low\n\n  * New upstream release\n\nfgarch (280.74-1) unstable  urgency=low\n\n  * debian/control: Updated (Build-)Depends: and Suggests:      * debian/control: Set (Build-)Depends: to current R version   * debian/control: Set Standards-Version: to current version,1225157713-0500,Deb,xbase-clients xauth,https://salsa.debian.org/edd/r-cran-fgarch,Network
0c75f488edc241fd3b25f3a9d2ad4d7d9de79891,libquazip5-dev,libquazip-qt5-dev,Import Upstream version 1.11,1534231627+0200,Deb,libquazip-qt5-dev libquazip5-dev,https://salsa.debian.org/games-team/mupen64plus-qt,GUI
0c76d8483c381199d8c005148690ff79455a2615,xutils-dev,xutils,minor lintian issues,1219144824+0000,Deb,xutils xutils-dev,https://salsa.debian.org/debian/sciplot,GUI
0c7aa9f04d319644908e3250b96206e52dcf9536,libxfce4panel-2.0-dev,xfce4-panel-dev,1.2.2-1 (patches applied)\n\nImported using git-ubuntu import.,1544562527+0100,Deb,xfce4-panel-dev libxfce4panel-2.0-dev,https://git.launchpad.net/ubuntu/+source/xfce4-systemload-plugin,GUI
0c852b420f50be1bb7c6ac95579d2ae9cab4a706,libkf5doctools-dev,kdoctools-dev,4:17.08.3-0ubuntu5 (patches applied)\n\nImported using git-ubuntu import.,1528701363+0000,Deb,kdoctools-dev libkf5doctools-dev,https://git.launchpad.net/ubuntu/+source/kde-l10n-tr,Documentation
0c8a45e7b78616eb9077522972754dab986b2fc7,dh-autoreconf,autotools-dev,Replace autotools-dev with dh-autoreconf,1376821537+0000,Deb,autotools-dev dh-autoreconf,https://salsa.debian.org/xfce-team/apps/parole,Build
0c8bbe7a4a23bde77cd0ef55fd10c7dabb8d0aac,dh-r,cdbs,2.4-14-3 (patches unapplied)\n\nImported using git-ubuntu import.,1520792779+0100,Deb,cdbs dh-r,https://git.launchpad.net/ubuntu/+source/r-cran-tgp,Build
0c9019f7ac4d176dba7cdf5fb77bce7dd164b2ef,dh-r,cdbs,1.1.2-1 (patches applied)\n\nImported using git-ubuntu import.,1504779249+0200,Deb,cdbs dh-r,https://git.launchpad.net/ubuntu/+source/r-cran-igraph,Build
0c91a5e95511122ff4cd19661cf0ea1365ec6cf1,libx11-dev,xlibs-dev,1.3-4 (patches applied)\n\nImported using git-ubuntu import.,1136815424+0900,Deb,xlibs-dev libx11-dev,https://git.launchpad.net/ubuntu/+source/tinywm,GUI
0c91a5e95511122ff4cd19661cf0ea1365ec6cf1,x-dev,xlibs-dev,1.3-4 (patches applied)\n\nImported using git-ubuntu import.,1136815424+0900,Deb,xlibs-dev x-dev,https://git.launchpad.net/ubuntu/+source/tinywm,GUI
0c9965d27925718b6ba02e34e17d1b3efaef5e53,meson,autotools-dev,0.4.0-2 (patches applied)\n\nImported using git-ubuntu import.,1664729102-0400,Deb,autotools-dev meson,https://git.launchpad.net/ubuntu/+source/nautilus-image-converter,Build
0c99bea7b4af1b2dad5f2cdbc7f232fdbe26ba9f,libcurl4-openssl-dev,libcurl4-gnutls-dev,Use OpenSSL curl flavour,1533318813+0100,Deb,libcurl4-gnutls-dev libcurl4-openssl-dev,https://github.com/pexip/os-xerces-c,Network
