_id,proj_url,rem_lib,rem_src,add_lib,add_src,add_commit,add_message,add_time,pattern,possible_reason,cross_pattern
67eae1f3b25b49a18b05f066,https://github.com/Taraxa-project/taraxa-node,https://github.com/google/googletest,gitsubmodule,gtest,conan,62e4f3eac54a80c317fe9c325b8d220a4f7f8f6b,"Added conan package manager

* Added conan;
* Migration from makefiles to CMake targets;
",2021-03-09 15:03:43,google_googletest gtest,"
Added conan package manager",gitsubmodule conan
67eae1f4b25b49a18b05f067,https://github.com/Taraxa-project/taraxa-node,https://github.com/weidai11/cryptopp.git,gitsubmodule,cryptopp,conan,62e4f3eac54a80c317fe9c325b8d220a4f7f8f6b,"Added conan package manager

* Added conan;
* Migration from makefiles to CMake targets;
",2021-03-09 15:03:43,weidai11_cryptopp cryptopp,"
Added conan package manager",gitsubmodule conan
67eae1f4b25b49a18b05f068,https://github.com/brenns10/cbot,https://github.com/brenns10/libstephen.git,gitsubmodule,libstephen,meson,634203873fe4733b692d8ee8b6993a88567ba18e,"Migrate to meson!
",2020-02-05 23:33:45,brenns10_libstephen libstephen,"
Migrate to meson!",gitsubmodule meson
67eae1f5b25b49a18b05f069,https://github.com/wrazik/TankBotFight,https://github.com/ericniebler/range-v3.git,gitsubmodule,range-v3,vcpkg,62f7cd148031fb183e21826ad5d4169cbaba9d05,"Changed vcpkg to be submodule, all other deps as vcpkg packages
",2021-08-27 19:53:39,ericniebler_range-v3 range-v3,"
Changed vcpkg to be submodule, all other deps as vcpkg packages",gitsubmodule vcpkg
67eae1f7b25b49a18b05f06a,https://github.com/heretique/Atlas,https://github.com/gabime/spdlog.git,gitsubmodule,spdlog,vcpkg,635b8a6f113d8aea3b07ee91227bc9abfcb66d3b,"Moved to using vcpkg manifests and removing redundant libraries
",2021-06-15 17:33:04,gabime_spdlog spdlog,"
Moved to using vcpkg manifests and removing redundant libraries",gitsubmodule vcpkg
67eae1f7b25b49a18b05f06b,https://github.com/ess-dmsc/daquiri,https://github.com/ess-dmsc/logical-geometry.git,gitsubmodule,logical-geometry,conan,63af93dcd8bb0e1cb3ae881e9e0770606efb00d1,"ESSStream uses timebase plugin, logical geometry as conan package; updates #72'
",2018-04-02 13:03:38,ess-dmsc_logical-geometry logical-geometry,"
ESSStream uses timebase plugin, logical geometry as conan package; updates #72'",gitsubmodule conan
67eae205b25b49a18b05f06c,https://github.com/libreliu/IncludeOS,https://github.com/includeos/NaCl.git,gitsubmodule,includeos,conan,6525e1e8f03a6f2283fa4c4e734409054a9b088d,"Merge pull request #2167 from includeos/dev

Merge dev to master",2019-05-09 12:12:48,includeos_nacl includeos,"
Merge pull request #2167 from includeos/dev",gitsubmodule conan
67eae20fb25b49a18b05f06f,https://github.com/Bhanditz/inexor-core,https://github.com/google/googletest.git,gitsubmodule,gtest,conan,66d0e700ce41e2d6458a16bcd40acd8bfb4deb48,"[PM] introducing conan.io

a package manager for C++.

We get rid of the vendor/ folder with this commit, as well as pugixml and rapidjson.

You'll need to ""conan install --build=missing .."" in your build folder before invoking cmake in there.
",2016-11-05 19:56:31,google_googletest gtest,"
[PM] introducing conan.io",gitsubmodule conan
67eae230b25b49a18b05f070,https://github.com/frida/frida-gum,https://github.com/frida/quickjs.git,gitsubmodule,quickjs,meson,68cf9b01f5abc9970266c962b7237e84dbe6ce5c,"[WIP] Move QuickJS and TinyCC to the SDK
",2020-11-13 03:04:24,frida_quickjs quickjs,"
[WIP] Move QuickJS and TinyCC to the SDK",gitsubmodule meson
67eae237b25b49a18b05f072,https://github.com/4parsecs/includeos,https://github.com/includeos/NaCl.git,gitsubmodule,includeos,conan,69c2dbf1f2d29b10fac4b801c918c8f7360568b3,"Merge pull request #2167 from includeos/dev

Merge dev to master",2019-05-09 12:12:48,includeos_nacl includeos,"
Merge pull request #2167 from includeos/dev",gitsubmodule conan
67eae240b25b49a18b05f073,https://github.com/JPGygax68/GPCFontRasterizer,https://github.com/madler/zlib.git,gitsubmodule,zlib,conan,6b7dce873c6df92b963355a626c9697c618de0dc,"zlib is no longer a submodule, now using Conan to obtain it
",2016-05-31 09:58:09,madler_zlib zlib,"
zlib is no longer a submodule, now using Conan to obtain it",gitsubmodule conan
67eae247b25b49a18b05f074,https://github.com/malirod/cpputils,https://github.com/google/googletest,gitsubmodule,gtest,conan,6c1e9c0c7f886150d0a1922e76986363403593fd,"Use conan to manage gtest and log4cplus deps
",2018-01-08 09:09:22,google_googletest gtest,"
Use conan to manage gtest and log4cplus deps",gitsubmodule conan
67eae247b25b49a18b05f076,https://github.com/malirod/cpputils,https://github.com/malirod/log4cplus.git,gitsubmodule,log4cplus,conan,6c1e9c0c7f886150d0a1922e76986363403593fd,"Use conan to manage gtest and log4cplus deps
",2018-01-08 09:09:22,malirod_log4cplus log4cplus,"
Use conan to manage gtest and log4cplus deps",gitsubmodule conan
67eae24eb25b49a18b05f077,https://github.com/edwardstock/httb,https://github.com/google/googletest.git,gitsubmodule,gtest,conan,6d3a1dc18ae2a4c7e10870e4d43b1fdf31d07b3c,"migrate to conan dep manager, cleanup
",2019-02-11 12:30:48,google_googletest gtest,"
migrate to conan dep manager, cleanup",gitsubmodule conan
67eae254b25b49a18b05f078,https://github.com/fancysofthq/fnxc,https://github.com/onqtam/doctest.git,gitsubmodule,doctest,vcpkg,6eefd7eb8b3b359cadbf603f549ef8f2fbeae315,"cleanup

* Updated README
* Now using VCPKG to handle depencencies, no more git submodules
* Removed unused files, refactored the used ones
",2020-08-19 12:14:45,onqtam_doctest doctest,"
Now using VCPKG to handle depencencies, no more git submodules",gitsubmodule vcpkg
67eae254b25b49a18b05f079,https://github.com/fancysofthq/fnxc,https://github.com/lua/lua.git,gitsubmodule,lua,vcpkg,6eefd7eb8b3b359cadbf603f549ef8f2fbeae315,"cleanup

* Updated README
* Now using VCPKG to handle depencencies, no more git submodules
* Removed unused files, refactored the used ones
",2020-08-19 12:14:45,lua_lua lua,"
Now using VCPKG to handle depencencies, no more git submodules",gitsubmodule vcpkg
67eae269b25b49a18b05f07a,https://github.com/bbcarchdev/anansi,git://github.com/bbcarchdev/libs3client.git,gitsubmodule,libawsclient,deb,72252ee5c9f74e88cd9f9984a409b9dfd6ec1f68,"Depend upon the external libawsclient instead of the libs3client convenience library.
",2015-10-02 13:33:56,bbcarchdev_libs3client libawsclient,"
Depend upon the external libawsclient instead of the libs3client convenience library.",gitsubmodule deb
67eae269b25b49a18b05f07b,https://github.com/bbcarchdev/anansi,git://github.com/bbcarchdev/libs3client.git,gitsubmodule,libawsclient-dev,deb,72252ee5c9f74e88cd9f9984a409b9dfd6ec1f68,"Depend upon the external libawsclient instead of the libs3client convenience library.
",2015-10-02 13:33:56,bbcarchdev_libs3client libawsclient-dev,"
Depend upon the external libawsclient instead of the libs3client convenience library.",gitsubmodule deb
67eae269b25b49a18b05f07c,https://github.com/azad221103/shino,https://hub.fastgit.org/xia-chu/ZLMediaKit,gitsubmodule,ZLMediaKit,conan,7235a007ea77e3265d27518136a87df325c58767,"chore: switch to conan
",2021-05-11 17:30:11,xia-chu_zlmediakit zlmediakit,"
chore: switch to conan",gitsubmodule conan
67eae26db25b49a18b05f07d,https://github.com/MusicScience37/numerical-collection-cpp,https://github.com/DigitalInBlue/Celero.git,gitsubmodule,celero,conan,72e8b5a3d289dbb60a832ca2748e15bb1dba2f71,"Merge branch 'chore/use_conan' into 'develop'

use Conan for Catch2 and Celero

See merge request MusicScience37/numerical-collection-cpp!10",2021-06-25 15:40:30,digitalinblue_celero celero,"
use Conan for Catch2 and Celero",gitsubmodule conan
67eae26db25b49a18b05f07e,https://github.com/voltengine/cli,https://github.com/Tencent/rapidjson.git,gitsubmodule,rapidjson,conan,72de03b92451f0ddbc1062aa856eaeb2381ab897,"Replace RapidJSON submodule with Conan package
",2021-06-10 23:53:05,tencent_rapidjson rapidjson,"Replace RapidJSON submodule with Conan package
",gitsubmodule conan
67eae26db25b49a18b05f081,https://github.com/MusicScience37/numerical-collection-cpp,https://github.com/catchorg/Catch2.git,gitsubmodule,catch2,conan,72e8b5a3d289dbb60a832ca2748e15bb1dba2f71,"Merge branch 'chore/use_conan' into 'develop'

use Conan for Catch2 and Celero

See merge request MusicScience37/numerical-collection-cpp!10",2021-06-25 15:40:30,catchorg_catch2 catch2,"
use Conan for Catch2 and Celero",gitsubmodule conan
67eae273b25b49a18b05f083,https://github.com/MusicScience37/numerical-collection-cpp,https://github.com/catchorg/Catch2.git,gitsubmodule,catch2,conan,74b34ac05eb5c699a79a71266246f02a1e5c6b35,"chore: use Conan for Catch2 and Celero
",2021-06-25 15:16:24,catchorg_catch2 catch2,"
chore: use Conan for Catch2 and Celero",gitsubmodule conan
67eae273b25b49a18b05f085,https://github.com/MusicScience37/numerical-collection-cpp,https://github.com/DigitalInBlue/Celero.git,gitsubmodule,celero,conan,74b34ac05eb5c699a79a71266246f02a1e5c6b35,"chore: use Conan for Catch2 and Celero
",2021-06-25 15:16:24,digitalinblue_celero celero,"chore: use Conan for Catch2 and Celero
",gitsubmodule conan
67eae275b25b49a18b05f086,https://github.com/bbcarchdev/twine,git://github.com/bbcarchdev/libs3client.git,gitsubmodule,libawsclient,deb,7515c1f355519da6f0303ba295c69a8fdbb3d2ae,"Replace libs3client with libawsclient
",2015-10-02 14:49:03,bbcarchdev_libs3client libawsclient,"
Replace libs3client with libawsclient",gitsubmodule deb
67eae275b25b49a18b05f087,https://github.com/bbcarchdev/twine,git://github.com/bbcarchdev/libs3client.git,gitsubmodule,libawsclient-dev,deb,7515c1f355519da6f0303ba295c69a8fdbb3d2ae,"Replace libs3client with libawsclient
",2015-10-02 14:49:03,bbcarchdev_libs3client libawsclient-dev,"
Replace libs3client with libawsclient",gitsubmodule deb
67eae288b25b49a18b05f088,https://github.com/almann/parser-playground,catch2,conan,https://github.com/catchorg/Catch2.git,gitsubmodule,78c8c822b021989d5f686b8e99fc49b5bb9c2cfb,"Removes Conan from build.

* Updates Dockerfile to not use Conan.
* Updates `README.md`.
* Removes `conanfile.txt`.
* Adds Catch2 as a submodule.
* Updates CMakeLists.txt to put Catch2 directly as a include directory.
* CLion update to `vcs.xml`
",2020-07-24 20:55:15,catch2 catchorg_catch2,"
Updates CMakeLists.txt to put Catch2 directly as a include directory.
Adds Catch2 as a submodule.",conan gitsubmodule
67eae295b25b49a18b05f089,https://github.com/eric-heiden/tds-dev,https://github.com/jarro2783/cxxopts,gitsubmodule,cxxopts,vcpkg,7d828fa6a418e3e350492b686669ae649ba7a934,"Move cxxopts to vcpkg, add to neural_swimmer
",2020-09-10 18:41:58,jarro2783_cxxopts cxxopts,"
Move cxxopts to vcpkg, add to neural_swimmer",gitsubmodule vcpkg
67eae296b25b49a18b05f08a,https://github.com/mlavik1/Ming3D,https://github.com/assimp/assimp,gitsubmodule,assimp,conan,7dbb7c9e5a65f7357e04bf1edaae38d082b4ae4a,"Switch to Conan package manager
",2021-05-10 19:16:39,assimp_assimp assimp,"
Switch to Conan package manager",gitsubmodule conan
67eae297b25b49a18b05f08b,https://github.com/Hanggansta/sigma-core,glad,conan,https://github.com/Dav1dde/glad.git,gitsubmodule,7dd96deb64fdba17fbe3a435dd224310fca17937,"Add thirdparty libraries as submodules.
",2018-08-03 16:08:11,glad dav1dde_glad,"
Add thirdparty libraries as submodules.",conan gitsubmodule
67eae298b25b49a18b05f08c,https://github.com/Hanggansta/sigma-core,glslang,conan,https://github.com/google/glslang.git,gitsubmodule,7dd96deb64fdba17fbe3a435dd224310fca17937,"Add thirdparty libraries as submodules.
",2018-08-03 16:08:11,glslang google_glslang,"
Add thirdparty libraries as submodules.",conan gitsubmodule
67eae298b25b49a18b05f08d,https://github.com/Hanggansta/sigma-core,google-benchmark,conan,https://github.com/google/shaderc.git,gitsubmodule,7dd96deb64fdba17fbe3a435dd224310fca17937,"Add thirdparty libraries as submodules.
",2018-08-03 16:08:11,google-benchmark google_shaderc,"
Add thirdparty libraries as submodules.",conan gitsubmodule
67eae298b25b49a18b05f08e,https://github.com/Hanggansta/sigma-core,google-benchmark,conan,https://github.com/google/googletest.git,gitsubmodule,7dd96deb64fdba17fbe3a435dd224310fca17937,"Add thirdparty libraries as submodules.
",2018-08-03 16:08:11,google-benchmark google_googletest,"
Add thirdparty libraries as submodules.",conan gitsubmodule
67eae298b25b49a18b05f08f,https://github.com/Hanggansta/sigma-core,jsoncpp,conan,https://github.com/open-source-parsers/jsoncpp.git,gitsubmodule,7dd96deb64fdba17fbe3a435dd224310fca17937,"Add thirdparty libraries as submodules.
",2018-08-03 16:08:11,jsoncpp open-source-parsers_jsoncpp,"
Add thirdparty libraries as submodules.",conan gitsubmodule
67eae298b25b49a18b05f091,https://github.com/Hanggansta/sigma-core,gtest,conan,https://github.com/google/googletest.git,gitsubmodule,7dd96deb64fdba17fbe3a435dd224310fca17937,"Add thirdparty libraries as submodules.
",2018-08-03 16:08:11,gtest google_googletest,"
Add thirdparty libraries as submodules.",conan gitsubmodule
67eae298b25b49a18b05f092,https://github.com/Hanggansta/sigma-core,debug-draw,conan,https://github.com/glampert/debug-draw.git,gitsubmodule,7dd96deb64fdba17fbe3a435dd224310fca17937,"Add thirdparty libraries as submodules.
",2018-08-03 16:08:11,debug-draw glampert_debug-draw,"
Add thirdparty libraries as submodules.",conan gitsubmodule
67eae29db25b49a18b05f093,https://github.com/xpilot-project/AFV-Native,speexdsp,conan,git@github.com:xsquawkbox/speexdsp.git,gitsubmodule,7f34362cb0fef0ba5b805e9e887318a912b7db66,"Update CMakeLists to enable foldering for better organization

Update XSB speexdsp branch
Add clientname to client constructors
",2021-04-01 04:16:33,speexdsp xsquawkbox_speexdsp,"
Update XSB speexdsp branch
Add clientname to client constructors",conan gitsubmodule
67eae2a1b25b49a18b05f094,https://github.com/abbyssoul/libsolace,https://github.com/google/googletest.git,gitsubmodule,gtest,conan,801944c0b1c466c99fd41c157ab8d2c39e68ed5c,"Moved gtest from git submodules to conan dependencies
",2020-01-03 13:29:30,google_googletest gtest,"
Moved gtest from git submodules to conan dependencies",gitsubmodule conan
67eae2a3b25b49a18b05f095,https://github.com/Ansoulom/cat-rush,sdl2,pc-config,sdl2,conan,81252ccca055c0e6da69122a24ac416ba912e461,Started using Conan for sdl2 and sdl2_image,2018-11-14 17:40:15,sdl2 sdl2,Started using Conan for sdl2 and sdl2_image,pc-config conan
67eae2a3b25b49a18b05f096,https://github.com/Ansoulom/cat-rush,sdl2,pc-config,sdl2_image,conan,81252ccca055c0e6da69122a24ac416ba912e461,Started using Conan for sdl2 and sdl2_image,2018-11-14 17:40:15,sdl2 sdl2_image,"
Started using Conan for sdl2 and sdl2_image",pc-config conan
67eae2a4b25b49a18b05f097,https://github.com/Ansoulom/cat-rush,sdl2,pc-config,sdl2_ttf,conan,81252ccca055c0e6da69122a24ac416ba912e461,Started using Conan for sdl2 and sdl2_image,2018-11-14 17:40:15,sdl2 sdl2_ttf,"
Started using Conan for sdl2 and sdl2_image",pc-config conan
67eae2a4b25b49a18b05f098,https://github.com/dioptra-io/caracal,https://github.com/mfontanini/libtins.git,gitsubmodule,libtins,conan,81290ad6cfba4b8724719989ad52bcbb36444608,"use libtins from conan
",2021-03-16 14:23:43,mfontanini_libtins libtins,"
use libtins from conan",gitsubmodule conan
67eae2a4b25b49a18b05f099,https://github.com/dasys-lab/clingo-debug-gui,wxwidgets,conan,git@github.com:wxWidgets/wxWidgets.git,gitsubmodule,811e5bae220a748c60732e63ef9dfaa23285339d,"Converted project back to using wxwidgets as a submodule and started to introduce doxygen for documentation purposes.
",2020-03-18 13:07:24,wxwidgets wxwidgets_wxwidgets,"
Converted project back to using wxwidgets as a submodule and started to introduce doxygen for documentation purposes.",conan gitsubmodule
67eae2a4b25b49a18b05f09a,https://github.com/Derecho-Project/packaging-derecho,libfabric-dev,deb,https://github.com/ofiwg/libfabric.git,gitsubmodule,81c96574563683c6295437643e09af6696749209,"turns out we do NOT run well with the mainline repo version of libfabrics
",2019-10-20 01:11:23,libfabric-dev ofiwg_libfabric,"
turns out we do NOT run well with the mainline repo version of libfabrics",deb gitsubmodule
67eae2a4b25b49a18b05f09b,https://github.com/jrl-umi3218/jrl-dynamics,libjrl-mal-dev,deb,git://github.com/jrl-umi3218/jrl-travis,gitsubmodule,81651837f83947c6da0a8669b7d0ce71c148bf15,"Merge pull request #7 from francois-keith/master

Use the jrl-travis submodule to simplify the use of travis.",2015-03-17 21:56:16,libjrl-mal-dev jrl-umi3218_jrl-travis,"
Use the jrl-travis submodule to simplify the use of travis.",deb gitsubmodule
67eae2acb25b49a18b05f09c,https://github.com/ess-dmsc/daquiri,https://github.com/mbasaglia/Qt-Color-Widgets.git,gitsubmodule,Qt-Color-Widgets,conan,838d7429b2eab8b175f64ee8ec4aa3136543017f,"replaced ColorWidgets with conan package
",2018-06-10 00:45:50,mbasaglia_qt-color-widgets qt-color-widgets,"
replaced ColorWidgets with conan package",gitsubmodule conan
67eae2b8b25b49a18b05f09d,https://github.com/ceph/ceph,python-cephfs,deb,https://github.com/ceph/lua.git,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,python-cephfs ceph_lua,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b8b25b49a18b05f09e,https://github.com/ceph/ceph,python-cephfs,deb,https://github.com/ceph/xxHash.git,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,python-cephfs ceph_xxhash,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b8b25b49a18b05f09f,https://github.com/ceph/ceph,python-cephfs,deb,https://github.com/ceph/Beast.git,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,python-cephfs ceph_beast,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b8b25b49a18b05f0a0,https://github.com/ceph/ceph,python-cephfs,deb,https://github.com/ceph/spdk.git,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,python-cephfs ceph_spdk,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b8b25b49a18b05f0a1,https://github.com/ceph/ceph,python-cephfs,deb,https://github.com/ceph/isa-l,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,python-cephfs ceph_isa-l,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b8b25b49a18b05f0a2,https://github.com/ceph/ceph,python-cephfs,deb,https://github.com/ceph/blkin,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,python-cephfs ceph_blkin,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b8b25b49a18b05f0a3,https://github.com/ceph/ceph,python-cephfs,deb,https://github.com/ceph/googletest,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,python-cephfs ceph_googletest,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b8b25b49a18b05f0a4,https://github.com/ceph/ceph,python-cephfs,deb,https://github.com/ceph/rapidjson,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,python-cephfs ceph_rapidjson,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b8b25b49a18b05f0a5,https://github.com/ceph/ceph,python-cephfs,deb,https://github.com/ceph/dpdk,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,python-cephfs ceph_dpdk,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b9b25b49a18b05f0a6,https://github.com/ceph/ceph,ceph,deb,https://github.com/ceph/lua.git,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,ceph ceph_lua,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b9b25b49a18b05f0a7,https://github.com/ceph/ceph,ceph,deb,https://github.com/ceph/blkin,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,ceph ceph_blkin,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b9b25b49a18b05f0a8,https://github.com/ceph/ceph,ceph,deb,https://github.com/ceph/dpdk,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,ceph ceph_dpdk,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b9b25b49a18b05f0a9,https://github.com/ceph/ceph,ceph,deb,https://github.com/ceph/xxHash.git,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,ceph ceph_xxhash,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b9b25b49a18b05f0aa,https://github.com/ceph/ceph,ceph,deb,https://github.com/ceph/spdk.git,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,ceph ceph_spdk,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b9b25b49a18b05f0ab,https://github.com/ceph/ceph,ceph,deb,https://github.com/ceph/rapidjson,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,ceph ceph_rapidjson,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b9b25b49a18b05f0ac,https://github.com/ceph/ceph,ceph,deb,https://github.com/ceph/isa-l,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,ceph ceph_isa-l,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b9b25b49a18b05f0ad,https://github.com/ceph/ceph,ceph,deb,https://github.com/ceph/googletest,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,ceph ceph_googletest,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2b9b25b49a18b05f0ae,https://github.com/ceph/ceph,ceph,deb,https://github.com/ceph/Beast.git,gitsubmodule,853da4b86b4d76b16e1f8655c4513220493a64e1,"Merge pull request #1 from ceph/master

Merging the latest updates from master ceph",2017-06-07 10:02:26,ceph ceph_beast,"
Merging the latest updates from master ceph",deb gitsubmodule
67eae2c8b25b49a18b05f0af,https://github.com/RigsOfRods/rigs-of-rods,ogre-caelum,conan,https://github.com/OGRECave/ogre-caelum.git,gitsubmodule,88fa554341ca11a0775b42764e81b7d9e8358292,":bug: Fixed caelum

",2020-06-28 11:45:52,ogre-caelum ogrecave_ogre-caelum,"
:bug: Fixed caelum",conan gitsubmodule
67eae2deb25b49a18b05f0b0,https://github.com/3togo/ccc,https://github.com/google/googletest,gitsubmodule,gtest,conan,8c58d0633e3f4db82b7beeb5d95036888400c8f5,"Adding conanfile and removing submodules
",2019-08-31 14:15:09,google_googletest gtest,"
Adding conanfile and removing submodules",gitsubmodule conan
67eae2deb25b49a18b05f0b1,https://github.com/3togo/ccc,https://github.com/catchorg/Catch2,gitsubmodule,Catch2,conan,8c58d0633e3f4db82b7beeb5d95036888400c8f5,"Adding conanfile and removing submodules
",2019-08-31 14:15:09,catchorg_catch2 catch2,"
Adding conanfile and removing submodules",gitsubmodule conan
67eae2e9b25b49a18b05f0b2,https://github.com/DenisStavtsev/Morph,googletest,meson,gtest,conan,8fef1ce2baf4171413393a00f71eb86ffe343556,"add package from conan center (#16)

",2019-03-08 16:42:45,googletest gtest,"
add package from conan center (#16)",meson conan
67eae2edb25b49a18b05f0b3,https://github.com/blockspacer/entity-system,https://github.com/graeme-hill/crossguid.git,gitsubmodule,crossguid,conan,91f8aa0ea8294cbbf6d138b77705037654397b94,"use crossguid conan package instead of submodule
",2018-12-28 01:56:24,graeme-hill_crossguid crossguid,"
use crossguid conan package instead of submodule",gitsubmodule conan
67eae2eeb25b49a18b05f0b4,https://github.com/colorer/FarColorer,https://github.com/colorer/Colorer-library.git,gitsubmodule,colorer,vcpkg,92ebed43b0e4c30b04d50d8c4c7e3b095bde4042,"remove submodule colorer; add submodule vcpkg; disable build for winxp
",2021-03-05 11:36:16,colorer_colorer-library colorer,"
remove submodule colorer; add submodule vcpkg; disable build for winxp",gitsubmodule vcpkg
67eae2f6b25b49a18b05f0b5,https://github.com/Sidesplitter/Informatica-Olympiade-2016-2017,sfml,conan,https://github.com/SFML/SFML.git,gitsubmodule,94ef2e00ee5ff5b1bcb9dfc2d4a2cd0e5c765431,"Removed conan as dependency manager, and start using Git submodules again.

Also made sure that the git submodules are on a specific tag, so that everybody who
checks out this repository gets the same versions.

Signed-off-by: Jord Nijhuis <jord@nijhuis.me>
",2017-01-14 18:15:22,sfml sfml_sfml,"
Removed conan as dependency manager, and start using Git submodules again.",conan gitsubmodule
67eae2f7b25b49a18b05f0b7,https://github.com/Linux13524/Youtube-List-Downloader,https://github.com/Linux13524/Youtube-Decipher.git,gitsubmodule,youtube_decipher,conan,954276984449ca28a5a7bd21469e8698925f7f04,"Move dependencies to conan: HttpsGetProvider, YoutubeDecipher

Change user for conan packages to linux13524
",2018-11-24 16:18:11,linux13524_youtube-decipher youtube_decipher,"
Move dependencies to conan: HttpsGetProvider, YoutubeDecipher",gitsubmodule conan
67eae2f7b25b49a18b05f0b8,https://github.com/Linux13524/Youtube-List-Downloader,https://github.com/Linux13524/HttpsGetProvider.git,gitsubmodule,https_get_provider,conan,954276984449ca28a5a7bd21469e8698925f7f04,"Move dependencies to conan: HttpsGetProvider, YoutubeDecipher

Change user for conan packages to linux13524
",2018-11-24 16:18:11,linux13524_httpsgetprovider https_get_provider,"
Move dependencies to conan: HttpsGetProvider, YoutubeDecipher",gitsubmodule conan
67eae2fab25b49a18b05f0bb,https://github.com/alperbek/spectacol,libspectrum-dev,deb,git://git.code.sf.net/u/bog-dan-ro/libspectrum,gitsubmodule,9589154f934cab0aed2e0bcf20ca203ea0fb7ba1,"Use fuse from git infrastucture

- update Spectacol's sources to use (almost) upstream libspectrum & fuse
- will help a lot to keep tracking Fuse & libspectrum changes
- simplified a lot Spectacol's build procedure
",2016-11-20 16:00:13,libspectrum-dev bog-dan-ro_libspectrum,"
- update Spectacol's sources to use (almost) upstream libspectrum & fuse
- will help a lot to keep tracking Fuse & libspectrum changes",deb gitsubmodule
67eae2fab25b49a18b05f0bc,https://github.com/alperbek/spectacol,fuse-emulator-common,deb,git://git.code.sf.net/u/bog-dan-ro/fuse,gitsubmodule,9589154f934cab0aed2e0bcf20ca203ea0fb7ba1,"Use fuse from git infrastucture

- update Spectacol's sources to use (almost) upstream libspectrum & fuse
- will help a lot to keep tracking Fuse & libspectrum changes
- simplified a lot Spectacol's build procedure
",2016-11-20 16:00:13,fuse-emulator-common bog-dan-ro_fuse,"
Use fuse from git infrastucture",deb gitsubmodule
